photo_id,scientificName,kingdom,phylum,class,order,family,genus,species,common_name,taxonRank,photo_url,image_path,text_description
23151462,Thamnophis elegans,Animalia,Chordata,Reptilia,Squamata,Colubridae,Thamnophis,elegans,Western Terrestrial Garter Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/23151462/medium.jpg,biotrove_processed/images/23151462.jpg,"Thamnophis elegans (Western Terrestrial Garter Snake) - Colubridae, Order Squamata, Class Reptilia"
23151463,Thamnophis elegans,Animalia,Chordata,Reptilia,Squamata,Colubridae,Thamnophis,elegans,Western Terrestrial Garter Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/23151463/medium.jpg,biotrove_processed/images/23151463.jpg,"Thamnophis elegans (Western Terrestrial Garter Snake) - Colubridae, Order Squamata, Class Reptilia"
23151466,Thamnophis elegans,Animalia,Chordata,Reptilia,Squamata,Colubridae,Thamnophis,elegans,Western Terrestrial Garter Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/23151466/medium.jpg,biotrove_processed/images/23151466.jpg,"Thamnophis elegans (Western Terrestrial Garter Snake) - Colubridae, Order Squamata, Class Reptilia"
23151467,Thamnophis elegans,Animalia,Chordata,Reptilia,Squamata,Colubridae,Thamnophis,elegans,Western Terrestrial Garter Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/23151467/medium.jpg,biotrove_processed/images/23151467.jpg,"Thamnophis elegans (Western Terrestrial Garter Snake) - Colubridae, Order Squamata, Class Reptilia"
91387,Thamnophis atratus,Animalia,Chordata,Reptilia,Squamata,Colubridae,Thamnophis,atratus,Aquatic Garter Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/91387/medium.jpg,biotrove_processed/images/91387.jpg,"Thamnophis atratus (Aquatic Garter Snake) - Colubridae, Order Squamata, Class Reptilia"
91388,Thamnophis atratus,Animalia,Chordata,Reptilia,Squamata,Colubridae,Thamnophis,atratus,Aquatic Garter Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/91388/medium.jpg,biotrove_processed/images/91388.jpg,"Thamnophis atratus (Aquatic Garter Snake) - Colubridae, Order Squamata, Class Reptilia"
57916,Sceloporus occidentalis,Animalia,Chordata,Reptilia,Squamata,Phrynosomatidae,Sceloporus,occidentalis,Western Fence Lizard,species,http://inaturalist-open-data.s3.amazonaws.com/photos/57916/medium.JPG,biotrove_processed/images/57916.jpg,"Sceloporus occidentalis (Western Fence Lizard) - Phrynosomatidae, Order Squamata, Class Reptilia"
57925,Anniella pulchra,Animalia,Chordata,Reptilia,Squamata,Anguidae,Anniella,pulchra,Northern Legless Lizard,species,http://inaturalist-open-data.s3.amazonaws.com/photos/57925/medium.JPG,biotrove_processed/images/57925.jpg,"Anniella pulchra (Northern Legless Lizard) - Anguidae, Order Squamata, Class Reptilia"
57937,Anolis carolinensis,Animalia,Chordata,Reptilia,Squamata,Anolidae,Anolis,carolinensis,Green Anole,species,http://inaturalist-open-data.s3.amazonaws.com/photos/57937/medium.jpg,biotrove_processed/images/57937.jpg,"Anolis carolinensis (Green Anole) - Anolidae, Order Squamata, Class Reptilia"
58289,Contia longicaudae,Animalia,Chordata,Reptilia,Squamata,Colubridae,Contia,longicaudae,Forest Sharp-tailed Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58289/medium.jpg,biotrove_processed/images/58289.jpg,"Contia longicaudae (Forest Sharp-tailed Snake) - Colubridae, Order Squamata, Class Reptilia"
58290,Nerodia rhombifer,Animalia,Chordata,Reptilia,Squamata,Colubridae,Nerodia,rhombifer,Diamondback Watersnake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58290/medium.JPG,biotrove_processed/images/58290.jpg,"Nerodia rhombifer (Diamondback Watersnake) - Colubridae, Order Squamata, Class Reptilia"
58291,Nerodia rhombifer,Animalia,Chordata,Reptilia,Squamata,Colubridae,Nerodia,rhombifer,Diamondback Watersnake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58291/medium.JPG,biotrove_processed/images/58291.jpg,"Nerodia rhombifer (Diamondback Watersnake) - Colubridae, Order Squamata, Class Reptilia"
58326,Otosaurus cumingii,Animalia,Chordata,Reptilia,Squamata,Scincidae,Otosaurus,cumingii,Cuming's Sphenomorphus,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58326/medium.jpg,biotrove_processed/images/58326.jpg,"Otosaurus cumingii (Cuming's Sphenomorphus) - Scincidae, Order Squamata, Class Reptilia"
58327,Otosaurus cumingii,Animalia,Chordata,Reptilia,Squamata,Scincidae,Otosaurus,cumingii,Cuming's Sphenomorphus,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58327/medium.jpg,biotrove_processed/images/58327.jpg,"Otosaurus cumingii (Cuming's Sphenomorphus) - Scincidae, Order Squamata, Class Reptilia"
58336,Gekko gecko,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Gekko,gecko,Tokay Gecko,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58336/medium.jpg,biotrove_processed/images/58336.jpg,"Gekko gecko (Tokay Gecko) - Gekkonidae, Order Squamata, Class Reptilia"
58337,Gekko gecko,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Gekko,gecko,Tokay Gecko,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58337/medium.jpg,biotrove_processed/images/58337.jpg,"Gekko gecko (Tokay Gecko) - Gekkonidae, Order Squamata, Class Reptilia"
58338,Gekko gecko,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Gekko,gecko,Tokay Gecko,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58338/medium.jpg,biotrove_processed/images/58338.jpg,"Gekko gecko (Tokay Gecko) - Gekkonidae, Order Squamata, Class Reptilia"
58339,Gekko gecko,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Gekko,gecko,Tokay Gecko,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58339/medium.jpg,biotrove_processed/images/58339.jpg,"Gekko gecko (Tokay Gecko) - Gekkonidae, Order Squamata, Class Reptilia"
58364,Gehyra mutilata,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Gehyra,mutilata,Mutilating Gecko,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58364/medium.jpg,biotrove_processed/images/58364.jpg,"Gehyra mutilata (Mutilating Gecko) - Gekkonidae, Order Squamata, Class Reptilia"
58365,Oxyrhabdium modestum,Animalia,Chordata,Reptilia,Squamata,Cyclocoridae,Oxyrhabdium,modestum,Philippine Shrub Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58365/medium.jpg,biotrove_processed/images/58365.jpg,"Oxyrhabdium modestum (Philippine Shrub Snake) - Cyclocoridae, Order Squamata, Class Reptilia"
58366,Oxyrhabdium modestum,Animalia,Chordata,Reptilia,Squamata,Cyclocoridae,Oxyrhabdium,modestum,Philippine Shrub Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58366/medium.jpg,biotrove_processed/images/58366.jpg,"Oxyrhabdium modestum (Philippine Shrub Snake) - Cyclocoridae, Order Squamata, Class Reptilia"
58367,Oxyrhabdium modestum,Animalia,Chordata,Reptilia,Squamata,Cyclocoridae,Oxyrhabdium,modestum,Philippine Shrub Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58367/medium.jpg,biotrove_processed/images/58367.jpg,"Oxyrhabdium modestum (Philippine Shrub Snake) - Cyclocoridae, Order Squamata, Class Reptilia"
58368,Oxyrhabdium modestum,Animalia,Chordata,Reptilia,Squamata,Cyclocoridae,Oxyrhabdium,modestum,Philippine Shrub Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58368/medium.jpg,biotrove_processed/images/58368.jpg,"Oxyrhabdium modestum (Philippine Shrub Snake) - Cyclocoridae, Order Squamata, Class Reptilia"
58369,Oxyrhabdium modestum,Animalia,Chordata,Reptilia,Squamata,Cyclocoridae,Oxyrhabdium,modestum,Philippine Shrub Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58369/medium.jpg,biotrove_processed/images/58369.jpg,"Oxyrhabdium modestum (Philippine Shrub Snake) - Cyclocoridae, Order Squamata, Class Reptilia"
58370,Oxyrhabdium modestum,Animalia,Chordata,Reptilia,Squamata,Cyclocoridae,Oxyrhabdium,modestum,Philippine Shrub Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58370/medium.jpg,biotrove_processed/images/58370.jpg,"Oxyrhabdium modestum (Philippine Shrub Snake) - Cyclocoridae, Order Squamata, Class Reptilia"
58371,Oxyrhabdium modestum,Animalia,Chordata,Reptilia,Squamata,Cyclocoridae,Oxyrhabdium,modestum,Philippine Shrub Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58371/medium.jpg,biotrove_processed/images/58371.jpg,"Oxyrhabdium modestum (Philippine Shrub Snake) - Cyclocoridae, Order Squamata, Class Reptilia"
58372,Oxyrhabdium modestum,Animalia,Chordata,Reptilia,Squamata,Cyclocoridae,Oxyrhabdium,modestum,Philippine Shrub Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58372/medium.jpg,biotrove_processed/images/58372.jpg,"Oxyrhabdium modestum (Philippine Shrub Snake) - Cyclocoridae, Order Squamata, Class Reptilia"
58375,Hemidactylus platyurus,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Hemidactylus,platyurus,Flat-tailed House Gecko,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58375/medium.jpg,biotrove_processed/images/58375.jpg,"Hemidactylus platyurus (Flat-tailed House Gecko) - Gekkonidae, Order Squamata, Class Reptilia"
58383,Boiga angulata,Animalia,Chordata,Reptilia,Squamata,Colubridae,Boiga,angulata,Philippine Blunt-headed Tree Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58383/medium.jpg,biotrove_processed/images/58383.jpg,"Boiga angulata (Philippine Blunt-headed Tree Snake) - Colubridae, Order Squamata, Class Reptilia"
58384,Boiga angulata,Animalia,Chordata,Reptilia,Squamata,Colubridae,Boiga,angulata,Philippine Blunt-headed Tree Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58384/medium.jpg,biotrove_processed/images/58384.jpg,"Boiga angulata (Philippine Blunt-headed Tree Snake) - Colubridae, Order Squamata, Class Reptilia"
58385,Boiga angulata,Animalia,Chordata,Reptilia,Squamata,Colubridae,Boiga,angulata,Philippine Blunt-headed Tree Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58385/medium.jpg,biotrove_processed/images/58385.jpg,"Boiga angulata (Philippine Blunt-headed Tree Snake) - Colubridae, Order Squamata, Class Reptilia"
58386,Boiga angulata,Animalia,Chordata,Reptilia,Squamata,Colubridae,Boiga,angulata,Philippine Blunt-headed Tree Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58386/medium.jpg,biotrove_processed/images/58386.jpg,"Boiga angulata (Philippine Blunt-headed Tree Snake) - Colubridae, Order Squamata, Class Reptilia"
58387,Boiga angulata,Animalia,Chordata,Reptilia,Squamata,Colubridae,Boiga,angulata,Philippine Blunt-headed Tree Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58387/medium.jpg,biotrove_processed/images/58387.jpg,"Boiga angulata (Philippine Blunt-headed Tree Snake) - Colubridae, Order Squamata, Class Reptilia"
58388,Boiga angulata,Animalia,Chordata,Reptilia,Squamata,Colubridae,Boiga,angulata,Philippine Blunt-headed Tree Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58388/medium.jpg,biotrove_processed/images/58388.jpg,"Boiga angulata (Philippine Blunt-headed Tree Snake) - Colubridae, Order Squamata, Class Reptilia"
58389,Boiga angulata,Animalia,Chordata,Reptilia,Squamata,Colubridae,Boiga,angulata,Philippine Blunt-headed Tree Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58389/medium.jpg,biotrove_processed/images/58389.jpg,"Boiga angulata (Philippine Blunt-headed Tree Snake) - Colubridae, Order Squamata, Class Reptilia"
58401,Cyrtodactylus annulatus,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Cyrtodactylus,annulatus,Small Bent-toed Gecko,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58401/medium.jpg,biotrove_processed/images/58401.jpg,"Cyrtodactylus annulatus (Small Bent-toed Gecko) - Gekkonidae, Order Squamata, Class Reptilia"
58402,Cyrtodactylus annulatus,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Cyrtodactylus,annulatus,Small Bent-toed Gecko,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58402/medium.jpg,biotrove_processed/images/58402.jpg,"Cyrtodactylus annulatus (Small Bent-toed Gecko) - Gekkonidae, Order Squamata, Class Reptilia"
58456,Scincella lateralis,Animalia,Chordata,Reptilia,Squamata,Scincidae,Scincella,lateralis,Little Brown Skink,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58456/medium.jpg,biotrove_processed/images/58456.jpg,"Scincella lateralis (Little Brown Skink) - Scincidae, Order Squamata, Class Reptilia"
58457,Scincella lateralis,Animalia,Chordata,Reptilia,Squamata,Scincidae,Scincella,lateralis,Little Brown Skink,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58457/medium.jpg,biotrove_processed/images/58457.jpg,"Scincella lateralis (Little Brown Skink) - Scincidae, Order Squamata, Class Reptilia"
58458,Scincella lateralis,Animalia,Chordata,Reptilia,Squamata,Scincidae,Scincella,lateralis,Little Brown Skink,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58458/medium.jpg,biotrove_processed/images/58458.jpg,"Scincella lateralis (Little Brown Skink) - Scincidae, Order Squamata, Class Reptilia"
58459,Scincella lateralis,Animalia,Chordata,Reptilia,Squamata,Scincidae,Scincella,lateralis,Little Brown Skink,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58459/medium.jpg,biotrove_processed/images/58459.jpg,"Scincella lateralis (Little Brown Skink) - Scincidae, Order Squamata, Class Reptilia"
58460,Scincella lateralis,Animalia,Chordata,Reptilia,Squamata,Scincidae,Scincella,lateralis,Little Brown Skink,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58460/medium.jpg,biotrove_processed/images/58460.jpg,"Scincella lateralis (Little Brown Skink) - Scincidae, Order Squamata, Class Reptilia"
58461,Scincella lateralis,Animalia,Chordata,Reptilia,Squamata,Scincidae,Scincella,lateralis,Little Brown Skink,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58461/medium.jpg,biotrove_processed/images/58461.jpg,"Scincella lateralis (Little Brown Skink) - Scincidae, Order Squamata, Class Reptilia"
58681,Chelydra serpentina,Animalia,Chordata,Reptilia,Testudines,Chelydridae,Chelydra,serpentina,Snapping Turtle,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58681/medium.JPG,biotrove_processed/images/58681.jpg,"Chelydra serpentina (Snapping Turtle) - Chelydridae, Order Testudines, Class Reptilia"
58686,Chelydra serpentina,Animalia,Chordata,Reptilia,Testudines,Chelydridae,Chelydra,serpentina,Snapping Turtle,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58686/medium.jpg,biotrove_processed/images/58686.jpg,"Chelydra serpentina (Snapping Turtle) - Chelydridae, Order Testudines, Class Reptilia"
59561,Callisaurus draconoides,Animalia,Chordata,Reptilia,Squamata,Phrynosomatidae,Callisaurus,draconoides,Zebra-tailed Lizard,species,http://inaturalist-open-data.s3.amazonaws.com/photos/59561/medium.JPG,biotrove_processed/images/59561.jpg,"Callisaurus draconoides (Zebra-tailed Lizard) - Phrynosomatidae, Order Squamata, Class Reptilia"
59802,Thamnophis sirtalis,Animalia,Chordata,Reptilia,Squamata,Colubridae,Thamnophis,sirtalis,Common Garter Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/59802/medium.jpg,biotrove_processed/images/59802.jpg,"Thamnophis sirtalis (Common Garter Snake) - Colubridae, Order Squamata, Class Reptilia"
59885,Elgaria coerulea,Animalia,Chordata,Reptilia,Squamata,Anguidae,Elgaria,coerulea,Northern Alligator Lizard,species,http://inaturalist-open-data.s3.amazonaws.com/photos/59885/medium.jpg,biotrove_processed/images/59885.jpg,"Elgaria coerulea (Northern Alligator Lizard) - Anguidae, Order Squamata, Class Reptilia"
59995,Callisaurus draconoides,Animalia,Chordata,Reptilia,Squamata,Phrynosomatidae,Callisaurus,draconoides,Zebra-tailed Lizard,species,http://inaturalist-open-data.s3.amazonaws.com/photos/59995/medium.jpg,biotrove_processed/images/59995.jpg,"Callisaurus draconoides (Zebra-tailed Lizard) - Phrynosomatidae, Order Squamata, Class Reptilia"
59996,Callisaurus draconoides,Animalia,Chordata,Reptilia,Squamata,Phrynosomatidae,Callisaurus,draconoides,Zebra-tailed Lizard,species,http://inaturalist-open-data.s3.amazonaws.com/photos/59996/medium.jpg,biotrove_processed/images/59996.jpg,"Callisaurus draconoides (Zebra-tailed Lizard) - Phrynosomatidae, Order Squamata, Class Reptilia"
60162,Sceloporus occidentalis,Animalia,Chordata,Reptilia,Squamata,Phrynosomatidae,Sceloporus,occidentalis,Western Fence Lizard,species,http://inaturalist-open-data.s3.amazonaws.com/photos/60162/medium.jpg,biotrove_processed/images/60162.jpg,"Sceloporus occidentalis (Western Fence Lizard) - Phrynosomatidae, Order Squamata, Class Reptilia"
60562,Hemorrhois ravergieri,Animalia,Chordata,Reptilia,Squamata,Colubridae,Hemorrhois,ravergieri,Spotted Whip Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/60562/medium.JPG,biotrove_processed/images/60562.jpg,"Hemorrhois ravergieri (Spotted Whip Snake) - Colubridae, Order Squamata, Class Reptilia"
60691,Anolis carolinensis,Animalia,Chordata,Reptilia,Squamata,Anolidae,Anolis,carolinensis,Green Anole,species,http://inaturalist-open-data.s3.amazonaws.com/photos/60691/medium.jpg,biotrove_processed/images/60691.jpg,"Anolis carolinensis (Green Anole) - Anolidae, Order Squamata, Class Reptilia"
60692,Alligator mississippiensis,Animalia,Chordata,Reptilia,Crocodylia,Alligatoridae,Alligator,mississippiensis,American Alligator,species,http://inaturalist-open-data.s3.amazonaws.com/photos/60692/medium.jpg,biotrove_processed/images/60692.jpg,"Alligator mississippiensis (American Alligator) - Alligatoridae, Order Crocodylia, Class Reptilia"
60693,Sceloporus undulatus,Animalia,Chordata,Reptilia,Squamata,Phrynosomatidae,Sceloporus,undulatus,Eastern Fence Lizard,species,http://inaturalist-open-data.s3.amazonaws.com/photos/60693/medium.jpg,biotrove_processed/images/60693.jpg,"Sceloporus undulatus (Eastern Fence Lizard) - Phrynosomatidae, Order Squamata, Class Reptilia"
60703,Gopherus polyphemus,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Gopherus,polyphemus,Gopher Tortoise,species,http://inaturalist-open-data.s3.amazonaws.com/photos/60703/medium.jpg,biotrove_processed/images/60703.jpg,"Gopherus polyphemus (Gopher Tortoise) - Testudinidae, Order Testudines, Class Reptilia"
60704,Gopherus polyphemus,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Gopherus,polyphemus,Gopher Tortoise,species,http://inaturalist-open-data.s3.amazonaws.com/photos/60704/medium.jpg,biotrove_processed/images/60704.jpg,"Gopherus polyphemus (Gopher Tortoise) - Testudinidae, Order Testudines, Class Reptilia"
60698,Pseudemys floridana,Animalia,Chordata,Reptilia,Testudines,Emydidae,Pseudemys,floridana,Coastal Plain Cooter,species,http://inaturalist-open-data.s3.amazonaws.com/photos/60698/medium.jpg,biotrove_processed/images/60698.jpg,"Pseudemys floridana (Coastal Plain Cooter) - Emydidae, Order Testudines, Class Reptilia"
60699,Sternotherus odoratus,Animalia,Chordata,Reptilia,Testudines,Kinosternidae,Sternotherus,odoratus,Common Musk Turtle,species,http://inaturalist-open-data.s3.amazonaws.com/photos/60699/medium.jpg,biotrove_processed/images/60699.jpg,"Sternotherus odoratus (Common Musk Turtle) - Kinosternidae, Order Testudines, Class Reptilia"
60708,Sceloporus occidentalis,Animalia,Chordata,Reptilia,Squamata,Phrynosomatidae,Sceloporus,occidentalis,Western Fence Lizard,species,http://inaturalist-open-data.s3.amazonaws.com/photos/60708/medium.jpg,biotrove_processed/images/60708.jpg,"Sceloporus occidentalis (Western Fence Lizard) - Phrynosomatidae, Order Squamata, Class Reptilia"
60821,Chelonia mydas,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia,mydas,Green Turtle,species,http://inaturalist-open-data.s3.amazonaws.com/photos/60821/medium.jpg,biotrove_processed/images/60821.jpg,"Chelonia mydas (Green Turtle) - Cheloniidae, Order Testudines, Class Reptilia"
60871,Furcifer oustaleti,Animalia,Chordata,Reptilia,Squamata,Chamaeleonidae,Furcifer,oustaleti,Oustalet's Giant Chameleon,species,http://inaturalist-open-data.s3.amazonaws.com/photos/60871/medium.jpg,biotrove_processed/images/60871.jpg,"Furcifer oustaleti (Oustalet's Giant Chameleon) - Chamaeleonidae, Order Squamata, Class Reptilia"
60872,Furcifer oustaleti,Animalia,Chordata,Reptilia,Squamata,Chamaeleonidae,Furcifer,oustaleti,Oustalet's Giant Chameleon,species,http://inaturalist-open-data.s3.amazonaws.com/photos/60872/medium.jpg,biotrove_processed/images/60872.jpg,"Furcifer oustaleti (Oustalet's Giant Chameleon) - Chamaeleonidae, Order Squamata, Class Reptilia"
60874,Furcifer petteri,Animalia,Chordata,Reptilia,Squamata,Chamaeleonidae,Furcifer,petteri,Petter's Chameleon,species,http://inaturalist-open-data.s3.amazonaws.com/photos/60874/medium.jpg,biotrove_processed/images/60874.jpg,"Furcifer petteri (Petter's Chameleon) - Chamaeleonidae, Order Squamata, Class Reptilia"
60911,Calumma ambreense,Animalia,Chordata,Reptilia,Squamata,Chamaeleonidae,Calumma,ambreense,Mount Amber Globe-horned Chameleon,species,http://inaturalist-open-data.s3.amazonaws.com/photos/60911/medium.jpg,biotrove_processed/images/60911.jpg,"Calumma ambreense (Mount Amber Globe-horned Chameleon) - Chamaeleonidae, Order Squamata, Class Reptilia"
60912,Brookesia tuberculata,Animalia,Chordata,Reptilia,Squamata,Chamaeleonidae,Brookesia,tuberculata,Mount d'Ambre Leaf Chameleon,species,http://inaturalist-open-data.s3.amazonaws.com/photos/60912/medium.jpg,biotrove_processed/images/60912.jpg,"Brookesia tuberculata (Mount d'Ambre Leaf Chameleon) - Chamaeleonidae, Order Squamata, Class Reptilia"
60913,Brookesia tuberculata,Animalia,Chordata,Reptilia,Squamata,Chamaeleonidae,Brookesia,tuberculata,Mount d'Ambre Leaf Chameleon,species,http://inaturalist-open-data.s3.amazonaws.com/photos/60913/medium.jpg,biotrove_processed/images/60913.jpg,"Brookesia tuberculata (Mount d'Ambre Leaf Chameleon) - Chamaeleonidae, Order Squamata, Class Reptilia"
60923,Calumma linotum,Animalia,Chordata,Reptilia,Squamata,Chamaeleonidae,Calumma,linotum,Mount Amber Blue-nosed Chameleon,species,http://inaturalist-open-data.s3.amazonaws.com/photos/60923/medium.jpg,biotrove_processed/images/60923.jpg,"Calumma linotum (Mount Amber Blue-nosed Chameleon) - Chamaeleonidae, Order Squamata, Class Reptilia"
60927,Calumma amber,Animalia,Chordata,Reptilia,Squamata,Chamaeleonidae,Calumma,amber,Amber Mountain Chameleon,species,http://inaturalist-open-data.s3.amazonaws.com/photos/60927/medium.jpg,biotrove_processed/images/60927.jpg,"Calumma amber (Amber Mountain Chameleon) - Chamaeleonidae, Order Squamata, Class Reptilia"
60932,Flexiseps tanysoma,Animalia,Chordata,Reptilia,Squamata,Scincidae,Flexiseps,tanysoma,Long-bodied Skink,species,http://inaturalist-open-data.s3.amazonaws.com/photos/60932/medium.jpg,biotrove_processed/images/60932.jpg,"Flexiseps tanysoma (Long-bodied Skink) - Scincidae, Order Squamata, Class Reptilia"
60945,Phelsuma grandis,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Phelsuma,grandis,Madagascar Giant Day Gecko,species,http://inaturalist-open-data.s3.amazonaws.com/photos/60945/medium.jpg,biotrove_processed/images/60945.jpg,"Phelsuma grandis (Madagascar Giant Day Gecko) - Gekkonidae, Order Squamata, Class Reptilia"
60946,Pararhadinaea melanogaster,Animalia,Chordata,Reptilia,Squamata,Pseudoxyrhophiidae,Pararhadinaea,melanogaster,Madagascar Burrowing Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/60946/medium.jpg,biotrove_processed/images/60946.jpg,"Pararhadinaea melanogaster (Madagascar Burrowing Snake) - Pseudoxyrhophiidae, Order Squamata, Class Reptilia"
60954,Furcifer pardalis,Animalia,Chordata,Reptilia,Squamata,Chamaeleonidae,Furcifer,pardalis,Panther Chameleon,species,http://inaturalist-open-data.s3.amazonaws.com/photos/60954/medium.jpg,biotrove_processed/images/60954.jpg,"Furcifer pardalis (Panther Chameleon) - Chamaeleonidae, Order Squamata, Class Reptilia"
60955,Furcifer pardalis,Animalia,Chordata,Reptilia,Squamata,Chamaeleonidae,Furcifer,pardalis,Panther Chameleon,species,http://inaturalist-open-data.s3.amazonaws.com/photos/60955/medium.jpg,biotrove_processed/images/60955.jpg,"Furcifer pardalis (Panther Chameleon) - Chamaeleonidae, Order Squamata, Class Reptilia"
60956,Furcifer pardalis,Animalia,Chordata,Reptilia,Squamata,Chamaeleonidae,Furcifer,pardalis,Panther Chameleon,species,http://inaturalist-open-data.s3.amazonaws.com/photos/60956/medium.jpg,biotrove_processed/images/60956.jpg,"Furcifer pardalis (Panther Chameleon) - Chamaeleonidae, Order Squamata, Class Reptilia"
60957,Madascincus miafina,Animalia,Chordata,Reptilia,Squamata,Scincidae,Madascincus,miafina,Madascincus miafina,,http://inaturalist-open-data.s3.amazonaws.com/photos/60957/medium.jpg,biotrove_processed/images/60957.jpg,"Madascincus miafina (Madascincus miafina) - Scincidae, Order Squamata, Class Reptilia"
60958,Madascincus miafina,Animalia,Chordata,Reptilia,Squamata,Scincidae,Madascincus,miafina,Madascincus miafina,,http://inaturalist-open-data.s3.amazonaws.com/photos/60958/medium.jpg,biotrove_processed/images/60958.jpg,"Madascincus miafina (Madascincus miafina) - Scincidae, Order Squamata, Class Reptilia"
60959,Madascincus miafina,Animalia,Chordata,Reptilia,Squamata,Scincidae,Madascincus,miafina,Madascincus miafina,,http://inaturalist-open-data.s3.amazonaws.com/photos/60959/medium.jpg,biotrove_processed/images/60959.jpg,"Madascincus miafina (Madascincus miafina) - Scincidae, Order Squamata, Class Reptilia"
60960,Madascincus miafina,Animalia,Chordata,Reptilia,Squamata,Scincidae,Madascincus,miafina,Madascincus miafina,,http://inaturalist-open-data.s3.amazonaws.com/photos/60960/medium.jpg,biotrove_processed/images/60960.jpg,"Madascincus miafina (Madascincus miafina) - Scincidae, Order Squamata, Class Reptilia"
61013,Sauromalus ater,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Sauromalus,ater,Common Chuckwalla,species,http://inaturalist-open-data.s3.amazonaws.com/photos/61013/medium.JPG,biotrove_processed/images/61013.jpg,"Sauromalus ater (Common Chuckwalla) - Iguanidae, Order Squamata, Class Reptilia"
61329,Furcifer oustaleti,Animalia,Chordata,Reptilia,Squamata,Chamaeleonidae,Furcifer,oustaleti,Oustalet's Giant Chameleon,species,http://inaturalist-open-data.s3.amazonaws.com/photos/61329/medium.jpg,biotrove_processed/images/61329.jpg,"Furcifer oustaleti (Oustalet's Giant Chameleon) - Chamaeleonidae, Order Squamata, Class Reptilia"
61330,Furcifer oustaleti,Animalia,Chordata,Reptilia,Squamata,Chamaeleonidae,Furcifer,oustaleti,Oustalet's Giant Chameleon,species,http://inaturalist-open-data.s3.amazonaws.com/photos/61330/medium.jpg,biotrove_processed/images/61330.jpg,"Furcifer oustaleti (Oustalet's Giant Chameleon) - Chamaeleonidae, Order Squamata, Class Reptilia"
