photo_id,scientificName,kingdom,phylum,class,order,family,genus,species,common_name,taxonRank,photo_url
56102,Elgaria multicarinata,Animalia,Chordata,Reptilia,Squamata,Anguidae,Elgaria,multicarinata,Southern Alligator Lizard,species,http://inaturalist-open-data.s3.amazonaws.com/photos/56102/medium.jpg
56380,Thamnophis sirtalis,Animalia,Chordata,Reptilia,Squamata,Colubridae,Thamnophis,sirtalis,Common Garter Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/56380/medium.jpg
56549,Phrynosoma blainvillii,Animalia,Chordata,Reptilia,Squamata,Phrynosomatidae,Phrynosoma,blainvillii,Coast Horned Lizard,species,http://inaturalist-open-data.s3.amazonaws.com/photos/56549/medium.JPG
56807,Phrynosoma blainvillii,Animalia,Chordata,Reptilia,Squamata,Phrynosomatidae,Phrynosoma,blainvillii,Coast Horned Lizard,species,http://inaturalist-open-data.s3.amazonaws.com/photos/56807/medium.JPG
56810,Phrynosoma blainvillii,Animalia,Chordata,Reptilia,Squamata,Phrynosomatidae,Phrynosoma,blainvillii,Coast Horned Lizard,species,http://inaturalist-open-data.s3.amazonaws.com/photos/56810/medium.JPG
56642,Lampropeltis multifasciata,Animalia,Chordata,Reptilia,Squamata,Colubridae,Lampropeltis,multifasciata,Coast Mountain Kingsnake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/56642/medium.JPG
56644,Pituophis catenifer,Animalia,Chordata,Reptilia,Squamata,Colubridae,Pituophis,catenifer,Gopher Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/56644/medium.JPG
56648,Elgaria multicarinata,Animalia,Chordata,Reptilia,Squamata,Anguidae,Elgaria,multicarinata,Southern Alligator Lizard,species,http://inaturalist-open-data.s3.amazonaws.com/photos/56648/medium.JPG
56650,Sceloporus occidentalis,Animalia,Chordata,Reptilia,Squamata,Phrynosomatidae,Sceloporus,occidentalis,Western Fence Lizard,species,http://inaturalist-open-data.s3.amazonaws.com/photos/56650/medium.JPG
56651,Thamnophis hammondii,Animalia,Chordata,Reptilia,Squamata,Colubridae,Thamnophis,hammondii,Two-striped Garter Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/56651/medium.JPG
56655,Actinemys marmorata,Animalia,Chordata,Reptilia,Testudines,Emydidae,Actinemys,marmorata,Western Pond Turtle,species,http://inaturalist-open-data.s3.amazonaws.com/photos/56655/medium.JPG
56933,Phyllurus platurus,Animalia,Chordata,Reptilia,Squamata,Carphodactylidae,Phyllurus,platurus,Broad-tailed Gecko,species,http://inaturalist-open-data.s3.amazonaws.com/photos/56933/medium.JPG
56959,Anolis carolinensis,Animalia,Chordata,Reptilia,Squamata,Anolidae,Anolis,carolinensis,Green Anole,species,http://inaturalist-open-data.s3.amazonaws.com/photos/56959/medium.jpg
91390,Thamnophis elegans,Animalia,Chordata,Reptilia,Squamata,Colubridae,Thamnophis,elegans,Western Terrestrial Garter Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/91390/medium.jpg
23151457,Thamnophis elegans,Animalia,Chordata,Reptilia,Squamata,Colubridae,Thamnophis,elegans,Western Terrestrial Garter Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/23151457/medium.jpg
23151459,Thamnophis elegans,Animalia,Chordata,Reptilia,Squamata,Colubridae,Thamnophis,elegans,Western Terrestrial Garter Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/23151459/medium.jpg
23151462,Thamnophis elegans,Animalia,Chordata,Reptilia,Squamata,Colubridae,Thamnophis,elegans,Western Terrestrial Garter Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/23151462/medium.jpg
23151463,Thamnophis elegans,Animalia,Chordata,Reptilia,Squamata,Colubridae,Thamnophis,elegans,Western Terrestrial Garter Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/23151463/medium.jpg
23151466,Thamnophis elegans,Animalia,Chordata,Reptilia,Squamata,Colubridae,Thamnophis,elegans,Western Terrestrial Garter Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/23151466/medium.jpg
23151467,Thamnophis elegans,Animalia,Chordata,Reptilia,Squamata,Colubridae,Thamnophis,elegans,Western Terrestrial Garter Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/23151467/medium.jpg
91387,Thamnophis atratus,Animalia,Chordata,Reptilia,Squamata,Colubridae,Thamnophis,atratus,Aquatic Garter Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/91387/medium.jpg
91388,Thamnophis atratus,Animalia,Chordata,Reptilia,Squamata,Colubridae,Thamnophis,atratus,Aquatic Garter Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/91388/medium.jpg
57916,Sceloporus occidentalis,Animalia,Chordata,Reptilia,Squamata,Phrynosomatidae,Sceloporus,occidentalis,Western Fence Lizard,species,http://inaturalist-open-data.s3.amazonaws.com/photos/57916/medium.JPG
57925,Anniella pulchra,Animalia,Chordata,Reptilia,Squamata,Anguidae,Anniella,pulchra,Northern Legless Lizard,species,http://inaturalist-open-data.s3.amazonaws.com/photos/57925/medium.JPG
57937,Anolis carolinensis,Animalia,Chordata,Reptilia,Squamata,Anolidae,Anolis,carolinensis,Green Anole,species,http://inaturalist-open-data.s3.amazonaws.com/photos/57937/medium.jpg
58289,Contia longicaudae,Animalia,Chordata,Reptilia,Squamata,Colubridae,Contia,longicaudae,Forest Sharp-tailed Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58289/medium.jpg
58290,Nerodia rhombifer,Animalia,Chordata,Reptilia,Squamata,Colubridae,Nerodia,rhombifer,Diamondback Watersnake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58290/medium.JPG
58291,Nerodia rhombifer,Animalia,Chordata,Reptilia,Squamata,Colubridae,Nerodia,rhombifer,Diamondback Watersnake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58291/medium.JPG
58326,Otosaurus cumingii,Animalia,Chordata,Reptilia,Squamata,Scincidae,Otosaurus,cumingii,Cuming's Sphenomorphus,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58326/medium.jpg
58327,Otosaurus cumingii,Animalia,Chordata,Reptilia,Squamata,Scincidae,Otosaurus,cumingii,Cuming's Sphenomorphus,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58327/medium.jpg
58336,Gekko gecko,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Gekko,gecko,Tokay Gecko,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58336/medium.jpg
58337,Gekko gecko,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Gekko,gecko,Tokay Gecko,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58337/medium.jpg
58338,Gekko gecko,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Gekko,gecko,Tokay Gecko,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58338/medium.jpg
58339,Gekko gecko,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Gekko,gecko,Tokay Gecko,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58339/medium.jpg
58364,Gehyra mutilata,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Gehyra,mutilata,Mutilating Gecko,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58364/medium.jpg
58365,Oxyrhabdium modestum,Animalia,Chordata,Reptilia,Squamata,Cyclocoridae,Oxyrhabdium,modestum,Philippine Shrub Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58365/medium.jpg
58366,Oxyrhabdium modestum,Animalia,Chordata,Reptilia,Squamata,Cyclocoridae,Oxyrhabdium,modestum,Philippine Shrub Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58366/medium.jpg
58367,Oxyrhabdium modestum,Animalia,Chordata,Reptilia,Squamata,Cyclocoridae,Oxyrhabdium,modestum,Philippine Shrub Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58367/medium.jpg
58368,Oxyrhabdium modestum,Animalia,Chordata,Reptilia,Squamata,Cyclocoridae,Oxyrhabdium,modestum,Philippine Shrub Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58368/medium.jpg
58369,Oxyrhabdium modestum,Animalia,Chordata,Reptilia,Squamata,Cyclocoridae,Oxyrhabdium,modestum,Philippine Shrub Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58369/medium.jpg
58370,Oxyrhabdium modestum,Animalia,Chordata,Reptilia,Squamata,Cyclocoridae,Oxyrhabdium,modestum,Philippine Shrub Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58370/medium.jpg
58371,Oxyrhabdium modestum,Animalia,Chordata,Reptilia,Squamata,Cyclocoridae,Oxyrhabdium,modestum,Philippine Shrub Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58371/medium.jpg
58372,Oxyrhabdium modestum,Animalia,Chordata,Reptilia,Squamata,Cyclocoridae,Oxyrhabdium,modestum,Philippine Shrub Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58372/medium.jpg
58375,Hemidactylus platyurus,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Hemidactylus,platyurus,Flat-tailed House Gecko,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58375/medium.jpg
58383,Boiga angulata,Animalia,Chordata,Reptilia,Squamata,Colubridae,Boiga,angulata,Philippine Blunt-headed Tree Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58383/medium.jpg
58384,Boiga angulata,Animalia,Chordata,Reptilia,Squamata,Colubridae,Boiga,angulata,Philippine Blunt-headed Tree Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58384/medium.jpg
58385,Boiga angulata,Animalia,Chordata,Reptilia,Squamata,Colubridae,Boiga,angulata,Philippine Blunt-headed Tree Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58385/medium.jpg
58386,Boiga angulata,Animalia,Chordata,Reptilia,Squamata,Colubridae,Boiga,angulata,Philippine Blunt-headed Tree Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58386/medium.jpg
58387,Boiga angulata,Animalia,Chordata,Reptilia,Squamata,Colubridae,Boiga,angulata,Philippine Blunt-headed Tree Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58387/medium.jpg
58388,Boiga angulata,Animalia,Chordata,Reptilia,Squamata,Colubridae,Boiga,angulata,Philippine Blunt-headed Tree Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58388/medium.jpg
58389,Boiga angulata,Animalia,Chordata,Reptilia,Squamata,Colubridae,Boiga,angulata,Philippine Blunt-headed Tree Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58389/medium.jpg
58401,Cyrtodactylus annulatus,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Cyrtodactylus,annulatus,Small Bent-toed Gecko,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58401/medium.jpg
58402,Cyrtodactylus annulatus,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Cyrtodactylus,annulatus,Small Bent-toed Gecko,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58402/medium.jpg
58456,Scincella lateralis,Animalia,Chordata,Reptilia,Squamata,Scincidae,Scincella,lateralis,Little Brown Skink,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58456/medium.jpg
58457,Scincella lateralis,Animalia,Chordata,Reptilia,Squamata,Scincidae,Scincella,lateralis,Little Brown Skink,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58457/medium.jpg
58458,Scincella lateralis,Animalia,Chordata,Reptilia,Squamata,Scincidae,Scincella,lateralis,Little Brown Skink,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58458/medium.jpg
58459,Scincella lateralis,Animalia,Chordata,Reptilia,Squamata,Scincidae,Scincella,lateralis,Little Brown Skink,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58459/medium.jpg
58460,Scincella lateralis,Animalia,Chordata,Reptilia,Squamata,Scincidae,Scincella,lateralis,Little Brown Skink,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58460/medium.jpg
58461,Scincella lateralis,Animalia,Chordata,Reptilia,Squamata,Scincidae,Scincella,lateralis,Little Brown Skink,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58461/medium.jpg
58681,Chelydra serpentina,Animalia,Chordata,Reptilia,Testudines,Chelydridae,Chelydra,serpentina,Snapping Turtle,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58681/medium.JPG
58686,Chelydra serpentina,Animalia,Chordata,Reptilia,Testudines,Chelydridae,Chelydra,serpentina,Snapping Turtle,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58686/medium.jpg
59561,Callisaurus draconoides,Animalia,Chordata,Reptilia,Squamata,Phrynosomatidae,Callisaurus,draconoides,Zebra-tailed Lizard,species,http://inaturalist-open-data.s3.amazonaws.com/photos/59561/medium.JPG
59802,Thamnophis sirtalis,Animalia,Chordata,Reptilia,Squamata,Colubridae,Thamnophis,sirtalis,Common Garter Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/59802/medium.jpg
59885,Elgaria coerulea,Animalia,Chordata,Reptilia,Squamata,Anguidae,Elgaria,coerulea,Northern Alligator Lizard,species,http://inaturalist-open-data.s3.amazonaws.com/photos/59885/medium.jpg
59995,Callisaurus draconoides,Animalia,Chordata,Reptilia,Squamata,Phrynosomatidae,Callisaurus,draconoides,Zebra-tailed Lizard,species,http://inaturalist-open-data.s3.amazonaws.com/photos/59995/medium.jpg
59996,Callisaurus draconoides,Animalia,Chordata,Reptilia,Squamata,Phrynosomatidae,Callisaurus,draconoides,Zebra-tailed Lizard,species,http://inaturalist-open-data.s3.amazonaws.com/photos/59996/medium.jpg
60162,Sceloporus occidentalis,Animalia,Chordata,Reptilia,Squamata,Phrynosomatidae,Sceloporus,occidentalis,Western Fence Lizard,species,http://inaturalist-open-data.s3.amazonaws.com/photos/60162/medium.jpg
60562,Hemorrhois ravergieri,Animalia,Chordata,Reptilia,Squamata,Colubridae,Hemorrhois,ravergieri,Spotted Whip Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/60562/medium.JPG
60691,Anolis carolinensis,Animalia,Chordata,Reptilia,Squamata,Anolidae,Anolis,carolinensis,Green Anole,species,http://inaturalist-open-data.s3.amazonaws.com/photos/60691/medium.jpg
60692,Alligator mississippiensis,Animalia,Chordata,Reptilia,Crocodylia,Alligatoridae,Alligator,mississippiensis,American Alligator,species,http://inaturalist-open-data.s3.amazonaws.com/photos/60692/medium.jpg
60693,Sceloporus undulatus,Animalia,Chordata,Reptilia,Squamata,Phrynosomatidae,Sceloporus,undulatus,Eastern Fence Lizard,species,http://inaturalist-open-data.s3.amazonaws.com/photos/60693/medium.jpg
60703,Gopherus polyphemus,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Gopherus,polyphemus,Gopher Tortoise,species,http://inaturalist-open-data.s3.amazonaws.com/photos/60703/medium.jpg
60704,Gopherus polyphemus,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Gopherus,polyphemus,Gopher Tortoise,species,http://inaturalist-open-data.s3.amazonaws.com/photos/60704/medium.jpg
60698,Pseudemys floridana,Animalia,Chordata,Reptilia,Testudines,Emydidae,Pseudemys,floridana,Coastal Plain Cooter,species,http://inaturalist-open-data.s3.amazonaws.com/photos/60698/medium.jpg
60699,Sternotherus odoratus,Animalia,Chordata,Reptilia,Testudines,Kinosternidae,Sternotherus,odoratus,Common Musk Turtle,species,http://inaturalist-open-data.s3.amazonaws.com/photos/60699/medium.jpg
60708,Sceloporus occidentalis,Animalia,Chordata,Reptilia,Squamata,Phrynosomatidae,Sceloporus,occidentalis,Western Fence Lizard,species,http://inaturalist-open-data.s3.amazonaws.com/photos/60708/medium.jpg
60821,Chelonia mydas,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia,mydas,Green Turtle,species,http://inaturalist-open-data.s3.amazonaws.com/photos/60821/medium.jpg
60871,Furcifer oustaleti,Animalia,Chordata,Reptilia,Squamata,Chamaeleonidae,Furcifer,oustaleti,Oustalet's Giant Chameleon,species,http://inaturalist-open-data.s3.amazonaws.com/photos/60871/medium.jpg
60872,Furcifer oustaleti,Animalia,Chordata,Reptilia,Squamata,Chamaeleonidae,Furcifer,oustaleti,Oustalet's Giant Chameleon,species,http://inaturalist-open-data.s3.amazonaws.com/photos/60872/medium.jpg
60874,Furcifer petteri,Animalia,Chordata,Reptilia,Squamata,Chamaeleonidae,Furcifer,petteri,Petter's Chameleon,species,http://inaturalist-open-data.s3.amazonaws.com/photos/60874/medium.jpg
60911,Calumma ambreense,Animalia,Chordata,Reptilia,Squamata,Chamaeleonidae,Calumma,ambreense,Mount Amber Globe-horned Chameleon,species,http://inaturalist-open-data.s3.amazonaws.com/photos/60911/medium.jpg
60912,Brookesia tuberculata,Animalia,Chordata,Reptilia,Squamata,Chamaeleonidae,Brookesia,tuberculata,Mount d'Ambre Leaf Chameleon,species,http://inaturalist-open-data.s3.amazonaws.com/photos/60912/medium.jpg
60913,Brookesia tuberculata,Animalia,Chordata,Reptilia,Squamata,Chamaeleonidae,Brookesia,tuberculata,Mount d'Ambre Leaf Chameleon,species,http://inaturalist-open-data.s3.amazonaws.com/photos/60913/medium.jpg
60923,Calumma linotum,Animalia,Chordata,Reptilia,Squamata,Chamaeleonidae,Calumma,linotum,Mount Amber Blue-nosed Chameleon,species,http://inaturalist-open-data.s3.amazonaws.com/photos/60923/medium.jpg
60927,Calumma amber,Animalia,Chordata,Reptilia,Squamata,Chamaeleonidae,Calumma,amber,Amber Mountain Chameleon,species,http://inaturalist-open-data.s3.amazonaws.com/photos/60927/medium.jpg
60932,Flexiseps tanysoma,Animalia,Chordata,Reptilia,Squamata,Scincidae,Flexiseps,tanysoma,Long-bodied Skink,species,http://inaturalist-open-data.s3.amazonaws.com/photos/60932/medium.jpg
60945,Phelsuma grandis,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Phelsuma,grandis,Madagascar Giant Day Gecko,species,http://inaturalist-open-data.s3.amazonaws.com/photos/60945/medium.jpg
60946,Pararhadinaea melanogaster,Animalia,Chordata,Reptilia,Squamata,Pseudoxyrhophiidae,Pararhadinaea,melanogaster,Madagascar Burrowing Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/60946/medium.jpg
60954,Furcifer pardalis,Animalia,Chordata,Reptilia,Squamata,Chamaeleonidae,Furcifer,pardalis,Panther Chameleon,species,http://inaturalist-open-data.s3.amazonaws.com/photos/60954/medium.jpg
60955,Furcifer pardalis,Animalia,Chordata,Reptilia,Squamata,Chamaeleonidae,Furcifer,pardalis,Panther Chameleon,species,http://inaturalist-open-data.s3.amazonaws.com/photos/60955/medium.jpg
60956,Furcifer pardalis,Animalia,Chordata,Reptilia,Squamata,Chamaeleonidae,Furcifer,pardalis,Panther Chameleon,species,http://inaturalist-open-data.s3.amazonaws.com/photos/60956/medium.jpg
60957,Madascincus miafina,Animalia,Chordata,Reptilia,Squamata,Scincidae,Madascincus,miafina,Madascincus miafina,,http://inaturalist-open-data.s3.amazonaws.com/photos/60957/medium.jpg
60958,Madascincus miafina,Animalia,Chordata,Reptilia,Squamata,Scincidae,Madascincus,miafina,Madascincus miafina,,http://inaturalist-open-data.s3.amazonaws.com/photos/60958/medium.jpg
60959,Madascincus miafina,Animalia,Chordata,Reptilia,Squamata,Scincidae,Madascincus,miafina,Madascincus miafina,,http://inaturalist-open-data.s3.amazonaws.com/photos/60959/medium.jpg
60960,Madascincus miafina,Animalia,Chordata,Reptilia,Squamata,Scincidae,Madascincus,miafina,Madascincus miafina,,http://inaturalist-open-data.s3.amazonaws.com/photos/60960/medium.jpg
61013,Sauromalus ater,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Sauromalus,ater,Common Chuckwalla,species,http://inaturalist-open-data.s3.amazonaws.com/photos/61013/medium.JPG
61329,Furcifer oustaleti,Animalia,Chordata,Reptilia,Squamata,Chamaeleonidae,Furcifer,oustaleti,Oustalet's Giant Chameleon,species,http://inaturalist-open-data.s3.amazonaws.com/photos/61329/medium.jpg
61330,Furcifer oustaleti,Animalia,Chordata,Reptilia,Squamata,Chamaeleonidae,Furcifer,oustaleti,Oustalet's Giant Chameleon,species,http://inaturalist-open-data.s3.amazonaws.com/photos/61330/medium.jpg
61331,Furcifer oustaleti,Animalia,Chordata,Reptilia,Squamata,Chamaeleonidae,Furcifer,oustaleti,Oustalet's Giant Chameleon,species,http://inaturalist-open-data.s3.amazonaws.com/photos/61331/medium.jpg
61332,Furcifer oustaleti,Animalia,Chordata,Reptilia,Squamata,Chamaeleonidae,Furcifer,oustaleti,Oustalet's Giant Chameleon,species,http://inaturalist-open-data.s3.amazonaws.com/photos/61332/medium.jpg
61372,Lampropeltis triangulum,Animalia,Chordata,Reptilia,Squamata,Colubridae,Lampropeltis,triangulum,Eastern Milksnake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/61372/medium.jpg
61387,Phisalixella variabilis,Animalia,Chordata,Reptilia,Squamata,Pseudoxyrhophiidae,Phisalixella,variabilis,Orange Tree Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/61387/medium.jpg
61388,Phisalixella variabilis,Animalia,Chordata,Reptilia,Squamata,Pseudoxyrhophiidae,Phisalixella,variabilis,Orange Tree Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/61388/medium.jpg
61389,Phisalixella variabilis,Animalia,Chordata,Reptilia,Squamata,Pseudoxyrhophiidae,Phisalixella,variabilis,Orange Tree Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/61389/medium.jpg
61390,Phisalixella variabilis,Animalia,Chordata,Reptilia,Squamata,Pseudoxyrhophiidae,Phisalixella,variabilis,Orange Tree Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/61390/medium.jpg
61391,Ithycyphus miniatus,Animalia,Chordata,Reptilia,Squamata,Pseudoxyrhophiidae,Ithycyphus,miniatus,Tiny Night Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/61391/medium.jpg
61392,Phelsuma grandis,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Phelsuma,grandis,Madagascar Giant Day Gecko,species,http://inaturalist-open-data.s3.amazonaws.com/photos/61392/medium.jpg
61393,Furcifer oustaleti,Animalia,Chordata,Reptilia,Squamata,Chamaeleonidae,Furcifer,oustaleti,Oustalet's Giant Chameleon,species,http://inaturalist-open-data.s3.amazonaws.com/photos/61393/medium.jpg
61394,Furcifer oustaleti,Animalia,Chordata,Reptilia,Squamata,Chamaeleonidae,Furcifer,oustaleti,Oustalet's Giant Chameleon,species,http://inaturalist-open-data.s3.amazonaws.com/photos/61394/medium.jpg
61395,Furcifer oustaleti,Animalia,Chordata,Reptilia,Squamata,Chamaeleonidae,Furcifer,oustaleti,Oustalet's Giant Chameleon,species,http://inaturalist-open-data.s3.amazonaws.com/photos/61395/medium.jpg
61396,Furcifer oustaleti,Animalia,Chordata,Reptilia,Squamata,Chamaeleonidae,Furcifer,oustaleti,Oustalet's Giant Chameleon,species,http://inaturalist-open-data.s3.amazonaws.com/photos/61396/medium.jpg
61398,Madagascarophis colubrinus,Animalia,Chordata,Reptilia,Squamata,Pseudoxyrhophiidae,Madagascarophis,colubrinus,Madagascar Cat-eyed Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/61398/medium.jpg
61399,Phelsuma grandis,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Phelsuma,grandis,Madagascar Giant Day Gecko,species,http://inaturalist-open-data.s3.amazonaws.com/photos/61399/medium.jpg
61401,Uroplatus ebenaui,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Uroplatus,ebenaui,Spearpoint Leaf-tail Gecko,species,http://inaturalist-open-data.s3.amazonaws.com/photos/61401/medium.jpg
61420,Chelonia mydas,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia,mydas,Green Turtle,species,http://inaturalist-open-data.s3.amazonaws.com/photos/61420/medium.JPG
61426,Xantusia vigilis,Animalia,Chordata,Reptilia,Squamata,Xantusiidae,Xantusia,vigilis,Desert Night Lizard,species,http://inaturalist-open-data.s3.amazonaws.com/photos/61426/medium.JPG
61615,Chelydra serpentina,Animalia,Chordata,Reptilia,Testudines,Chelydridae,Chelydra,serpentina,Snapping Turtle,species,http://inaturalist-open-data.s3.amazonaws.com/photos/61615/medium.jpg
61622,Agkistrodon contortrix,Animalia,Chordata,Reptilia,Squamata,Viperidae,Agkistrodon,contortrix,Eastern Copperhead,species,http://inaturalist-open-data.s3.amazonaws.com/photos/61622/medium.jpg
61625,Crotalus horridus,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,horridus,Timber Rattlesnake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/61625/medium.jpg
61754,Charina bottae,Animalia,Chordata,Reptilia,Squamata,Boidae,Charina,bottae,Northern Rubber Boa,species,http://inaturalist-open-data.s3.amazonaws.com/photos/61754/medium.jpg
61755,Charina bottae,Animalia,Chordata,Reptilia,Squamata,Boidae,Charina,bottae,Northern Rubber Boa,species,http://inaturalist-open-data.s3.amazonaws.com/photos/61755/medium.jpg
62016,Elgaria coerulea,Animalia,Chordata,Reptilia,Squamata,Anguidae,Elgaria,coerulea,Northern Alligator Lizard,species,http://inaturalist-open-data.s3.amazonaws.com/photos/62016/medium.jpg
62017,Elgaria coerulea,Animalia,Chordata,Reptilia,Squamata,Anguidae,Elgaria,coerulea,Northern Alligator Lizard,species,http://inaturalist-open-data.s3.amazonaws.com/photos/62017/medium.jpg
62018,Elgaria coerulea,Animalia,Chordata,Reptilia,Squamata,Anguidae,Elgaria,coerulea,Northern Alligator Lizard,species,http://inaturalist-open-data.s3.amazonaws.com/photos/62018/medium.jpg
62081,Phrynosoma blainvillii,Animalia,Chordata,Reptilia,Squamata,Phrynosomatidae,Phrynosoma,blainvillii,Coast Horned Lizard,species,http://inaturalist-open-data.s3.amazonaws.com/photos/62081/medium.JPG
62079,Phrynosoma blainvillii,Animalia,Chordata,Reptilia,Squamata,Phrynosomatidae,Phrynosoma,blainvillii,Coast Horned Lizard,species,http://inaturalist-open-data.s3.amazonaws.com/photos/62079/medium.JPG
62080,Phrynosoma blainvillii,Animalia,Chordata,Reptilia,Squamata,Phrynosomatidae,Phrynosoma,blainvillii,Coast Horned Lizard,species,http://inaturalist-open-data.s3.amazonaws.com/photos/62080/medium.JPG
62076,Phrynosoma blainvillii,Animalia,Chordata,Reptilia,Squamata,Phrynosomatidae,Phrynosoma,blainvillii,Coast Horned Lizard,species,http://inaturalist-open-data.s3.amazonaws.com/photos/62076/medium.JPG
62139,Sceloporus occidentalis,Animalia,Chordata,Reptilia,Squamata,Phrynosomatidae,Sceloporus,occidentalis,Western Fence Lizard,species,http://inaturalist-open-data.s3.amazonaws.com/photos/62139/medium.JPG
62140,Sceloporus occidentalis,Animalia,Chordata,Reptilia,Squamata,Phrynosomatidae,Sceloporus,occidentalis,Western Fence Lizard,species,http://inaturalist-open-data.s3.amazonaws.com/photos/62140/medium.JPG
62150,Actinemys marmorata,Animalia,Chordata,Reptilia,Testudines,Emydidae,Actinemys,marmorata,Western Pond Turtle,species,http://inaturalist-open-data.s3.amazonaws.com/photos/62150/medium.jpg
62151,Phrynosoma blainvillii,Animalia,Chordata,Reptilia,Squamata,Phrynosomatidae,Phrynosoma,blainvillii,Coast Horned Lizard,species,http://inaturalist-open-data.s3.amazonaws.com/photos/62151/medium.JPG
62152,Actinemys marmorata,Animalia,Chordata,Reptilia,Testudines,Emydidae,Actinemys,marmorata,Western Pond Turtle,species,http://inaturalist-open-data.s3.amazonaws.com/photos/62152/medium.jpg
